"codmunres","municipio","uf","regiao","ano","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
"110001","Alta Floresta D'Oeste","RO","Norte",2012,386,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2013,382,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2014,341,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2015,373,1,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2016,326,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2017,354,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2018,408,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2019,367,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2020,333,0,0,0,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2021,357,1,1,1,0,0,0
"110001","Alta Floresta D'Oeste","RO","Norte",2022,368,0,0,0,0,0,0
"110002","Ariquemes","RO","Norte",2012,1339,1,0,0,0,0,0
"110002","Ariquemes","RO","Norte",2013,1654,1,0,0,0,0,0
"110002","Ariquemes","RO","Norte",2014,1647,2,1,0,1,0,0
"110002","Ariquemes","RO","Norte",2015,1783,2,1,1,0,0,0
"110002","Ariquemes","RO","Norte",2016,1662,2,1,0,0,1,0
"110002","Ariquemes","RO","Norte",2017,1724,1,1,0,0,1,0
"110002","Ariquemes","RO","Norte",2018,1682,0,0,0,0,0,0
"110002","Ariquemes","RO","Norte",2019,1729,1,1,0,0,1,0
"110002","Ariquemes","RO","Norte",2020,1507,2,1,0,0,0,0
"110002","Ariquemes","RO","Norte",2021,1545,1,0,0,0,0,0
"110002","Ariquemes","RO","Norte",2022,1505,1,1,0,1,0,0
"110003","Cabixi","RO","Norte",2012,64,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2013,74,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2014,75,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2015,86,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2016,73,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2017,67,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2018,82,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2019,80,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2020,69,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2021,68,0,0,0,0,0,0
"110003","Cabixi","RO","Norte",2022,64,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2012,1201,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2013,1185,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2014,1307,1,1,0,1,0,0
"110004","Cacoal","RO","Norte",2015,1360,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2016,1338,1,1,0,0,1,0
"110004","Cacoal","RO","Norte",2017,1452,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2018,1446,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2019,1374,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2020,1325,3,1,1,0,0,0
"110004","Cacoal","RO","Norte",2021,1366,0,0,0,0,0,0
"110004","Cacoal","RO","Norte",2022,1353,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2012,245,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2013,271,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2014,250,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2015,277,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2016,263,1,1,0,0,0,0
"110005","Cerejeiras","RO","Norte",2017,277,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2018,264,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2019,237,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2020,269,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2021,251,0,0,0,0,0,0
"110005","Cerejeiras","RO","Norte",2022,272,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2012,214,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2013,256,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2014,273,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2015,251,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2016,223,1,1,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2017,243,1,1,0,0,0,1
"110006","Colorado do Oeste","RO","Norte",2018,235,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2019,214,1,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2020,203,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2021,231,0,0,0,0,0,0
"110006","Colorado do Oeste","RO","Norte",2022,205,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2012,116,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2013,116,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2014,125,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2015,111,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2016,139,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2017,87,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2018,129,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2019,127,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2020,107,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2021,118,0,0,0,0,0,0
"110007","Corumbiara","RO","Norte",2022,103,1,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2012,234,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2013,234,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2014,267,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2015,245,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2016,213,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2017,216,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2018,246,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2019,233,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2020,190,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2021,195,0,0,0,0,0,0
"110008","Costa Marques","RO","Norte",2022,218,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2012,476,1,1,0,1,0,0
"110009","Espigão D'Oeste","RO","Norte",2013,463,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2014,496,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2015,548,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2016,486,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2017,533,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2018,476,1,1,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2019,450,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2020,471,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2021,485,0,0,0,0,0,0
"110009","Espigão D'Oeste","RO","Norte",2022,462,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2012,940,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2013,879,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2014,923,1,1,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2015,831,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2016,884,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2017,842,1,1,0,1,0,0
"110010","Guajará-Mirim","RO","Norte",2018,926,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2019,781,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2020,858,3,2,0,1,1,0
"110010","Guajará-Mirim","RO","Norte",2021,834,0,0,0,0,0,0
"110010","Guajará-Mirim","RO","Norte",2022,748,1,1,0,0,0,0
"110011","Jaru","RO","Norte",2012,808,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2013,914,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2014,867,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2015,788,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2016,807,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2017,846,2,1,0,0,1,0
"110011","Jaru","RO","Norte",2018,911,1,1,0,0,1,0
"110011","Jaru","RO","Norte",2019,881,0,0,0,0,0,0
"110011","Jaru","RO","Norte",2020,892,2,2,0,0,1,0
"110011","Jaru","RO","Norte",2021,920,2,0,0,0,0,0
"110011","Jaru","RO","Norte",2022,890,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2012,2075,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2013,1971,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2014,1956,2,2,0,1,0,1
"110012","Ji-Paraná","RO","Norte",2015,2094,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2016,1976,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2017,2050,3,2,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2018,2278,1,1,0,1,0,0
"110012","Ji-Paraná","RO","Norte",2019,2182,2,2,0,0,2,0
"110012","Ji-Paraná","RO","Norte",2020,2133,0,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2021,1972,2,0,0,0,0,0
"110012","Ji-Paraná","RO","Norte",2022,2010,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2012,542,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2013,514,1,1,0,1,0,0
"110013","Machadinho D'Oeste","RO","Norte",2014,507,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2015,480,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2016,398,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2017,449,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2018,517,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2019,500,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2020,561,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2021,468,0,0,0,0,0,0
"110013","Machadinho D'Oeste","RO","Norte",2022,498,1,1,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2012,271,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2013,278,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2014,254,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2015,256,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2016,276,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2017,224,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2018,290,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2019,261,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2020,230,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2021,233,0,0,0,0,0,0
"110014","Nova Brasilândia D'Oeste","RO","Norte",2022,236,1,1,0,1,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2012,647,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2013,639,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2014,674,1,1,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2015,767,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2016,582,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2017,578,2,1,0,1,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2018,614,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2019,631,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2020,600,0,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2021,538,1,0,0,0,0,0
"110015","Ouro Preto do Oeste","RO","Norte",2022,532,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2012,553,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2013,581,1,1,0,1,0,0
"110018","Pimenta Bueno","RO","Norte",2014,597,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2015,594,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2016,601,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2017,615,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2018,651,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2019,616,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2020,579,0,0,0,0,0,0
"110018","Pimenta Bueno","RO","Norte",2021,573,1,1,0,0,1,0
"110018","Pimenta Bueno","RO","Norte",2022,587,1,0,0,0,0,0
"110020","Porto Velho","RO","Norte",2012,8941,8,6,0,2,1,0
"110020","Porto Velho","RO","Norte",2013,8927,7,4,1,2,0,0
"110020","Porto Velho","RO","Norte",2014,9130,8,5,1,3,0,0
"110020","Porto Velho","RO","Norte",2015,9093,5,4,0,0,1,1
"110020","Porto Velho","RO","Norte",2016,8611,8,6,1,0,1,1
"110020","Porto Velho","RO","Norte",2017,8800,5,4,0,2,0,0
"110020","Porto Velho","RO","Norte",2018,8752,4,2,0,1,0,0
"110020","Porto Velho","RO","Norte",2019,8437,6,4,0,1,1,0
"110020","Porto Velho","RO","Norte",2020,7893,5,1,0,0,0,0
"110020","Porto Velho","RO","Norte",2021,7703,14,0,0,0,0,0
"110020","Porto Velho","RO","Norte",2022,7354,3,1,0,0,1,0
"110025","Presidente Médici","RO","Norte",2012,243,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2013,258,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2014,289,1,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2015,262,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2016,276,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2017,289,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2018,294,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2019,304,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2020,259,0,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2021,254,2,0,0,0,0,0
"110025","Presidente Médici","RO","Norte",2022,294,1,1,0,0,0,0
"110026","Rio Crespo","RO","Norte",2012,41,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2013,38,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2014,36,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2015,36,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2016,35,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2017,49,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2018,46,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2019,50,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2020,48,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2021,48,0,0,0,0,0,0
"110026","Rio Crespo","RO","Norte",2022,35,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2012,927,1,1,0,0,0,1
"110028","Rolim de Moura","RO","Norte",2013,879,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2014,947,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2015,936,1,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2016,855,1,1,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2017,963,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2018,900,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2019,927,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2020,877,0,0,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2021,816,4,1,0,0,0,0
"110028","Rolim de Moura","RO","Norte",2022,835,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2012,118,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2013,98,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2014,103,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2015,109,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2016,114,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2017,112,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2018,103,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2019,99,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2020,99,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2021,78,0,0,0,0,0,0
"110029","Santa Luzia D'Oeste","RO","Norte",2022,73,0,0,0,0,0,0
"110030","Vilhena","RO","Norte",2012,1269,2,1,0,0,0,1
"110030","Vilhena","RO","Norte",2013,1388,3,3,0,1,0,0
"110030","Vilhena","RO","Norte",2014,1418,3,3,0,0,1,1
"110030","Vilhena","RO","Norte",2015,1535,1,1,0,0,0,1
"110030","Vilhena","RO","Norte",2016,1427,0,0,0,0,0,0
"110030","Vilhena","RO","Norte",2017,1465,0,0,0,0,0,0
"110030","Vilhena","RO","Norte",2018,1557,1,1,0,0,1,0
"110030","Vilhena","RO","Norte",2019,1590,0,0,0,0,0,0
"110030","Vilhena","RO","Norte",2020,1553,2,0,0,0,0,0
"110030","Vilhena","RO","Norte",2021,1623,5,1,1,0,0,0
"110030","Vilhena","RO","Norte",2022,1527,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2012,313,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2013,355,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2014,364,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2015,311,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2016,337,1,1,0,0,1,0
"110032","São Miguel do Guaporé","RO","Norte",2017,372,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2018,391,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2019,353,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2020,363,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2021,344,0,0,0,0,0,0
"110032","São Miguel do Guaporé","RO","Norte",2022,388,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2012,383,1,1,0,0,0,1
"110033","Nova Mamoré","RO","Norte",2013,416,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2014,425,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2015,404,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2016,411,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2017,487,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2018,482,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2019,432,0,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2020,423,1,1,0,0,1,0
"110033","Nova Mamoré","RO","Norte",2021,469,1,0,0,0,0,0
"110033","Nova Mamoré","RO","Norte",2022,464,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2012,189,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2013,220,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2014,184,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2015,200,1,1,0,1,0,0
"110034","Alvorada D'Oeste","RO","Norte",2016,166,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2017,178,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2018,162,1,1,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2019,205,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2020,210,0,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2021,200,1,0,0,0,0,0
"110034","Alvorada D'Oeste","RO","Norte",2022,183,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2012,189,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2013,163,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2014,172,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2015,149,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2016,168,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2017,172,1,1,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2018,160,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2019,154,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2020,146,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2021,143,0,0,0,0,0,0
"110037","Alto Alegre dos Parecis","RO","Norte",2022,150,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2012,194,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2013,211,1,1,0,1,0,0
"110040","Alto Paraíso","RO","Norte",2014,254,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2015,247,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2016,220,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2017,242,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2018,219,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2019,226,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2020,218,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2021,224,0,0,0,0,0,0
"110040","Alto Paraíso","RO","Norte",2022,204,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2012,555,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2013,598,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2014,620,1,1,0,0,1,0
"110045","Buritis","RO","Norte",2015,608,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2016,624,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2017,632,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2018,617,1,1,0,0,0,0
"110045","Buritis","RO","Norte",2019,583,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2020,508,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2021,542,0,0,0,0,0,0
"110045","Buritis","RO","Norte",2022,517,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2012,125,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2013,122,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2014,93,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2015,109,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2016,95,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2017,91,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2018,111,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2019,98,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2020,78,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2021,84,0,0,0,0,0,0
"110050","Novo Horizonte do Oeste","RO","Norte",2022,102,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2012,61,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2013,63,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2014,58,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2015,72,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2016,67,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2017,71,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2018,80,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2019,75,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2020,70,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2021,60,0,0,0,0,0,0
"110060","Cacaulândia","RO","Norte",2022,64,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2012,164,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2013,183,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2014,181,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2015,156,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2016,162,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2017,174,1,1,0,0,1,0
"110070","Campo Novo de Rondônia","RO","Norte",2018,195,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2019,166,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2020,173,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2021,133,0,0,0,0,0,0
"110070","Campo Novo de Rondônia","RO","Norte",2022,137,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2012,430,1,1,0,0,0,1
"110080","Candeias do Jamari","RO","Norte",2013,405,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2014,296,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2015,323,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2016,372,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2017,397,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2018,421,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2019,337,1,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2020,344,0,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2021,353,2,0,0,0,0,0
"110080","Candeias do Jamari","RO","Norte",2022,334,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2012,53,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2013,36,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2014,46,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2015,52,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2016,55,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2017,39,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2018,56,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2019,32,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2020,37,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2021,37,0,0,0,0,0,0
"110090","Castanheiras","RO","Norte",2022,29,0,0,0,0,0,0
"110092","Chupinguaia","RO","Norte",2012,118,0,0,0,0,0,0
"110092","Chupinguaia","RO","Norte",2013,158,1,1,0,1,0,0
"110092","Chupinguaia","RO","Norte",2014,158,0,0,0,0,0,0
"110092","Chupinguaia","RO","Norte",2015,154,0,0,0,0,0,0
"110092","Chupinguaia","RO","Norte",2016,153,0,0,0,0,0,0
